DATE,AWAY,,HOME
23/11/1985,CGY3,vs,MTL4
27/11/1985,MTL3,vs,WAS5
29/11/1985,MTL5,vs,BUF2
30/11/1985,DET1,vs,MTL10
2/12/1985,VAN0,vs,MTL7
5/12/1985,MTL6,vs,BOS8
7/12/1985,MTL6,vs,TOR3
11/12/1985,MTL3,vs,HFD1
12/12/1985,MTL3,vs,PHI6
14/12/1985,CHI3,vs,MTL6
16/12/1985,HFD4,vs,MTL4
18/12/1985,QUE2,vs,MTL3
19/12/1985,MTL4,vs,QUE5
21/12/1985,BUF1,vs,MTL3
27/12/1985,MTL7,vs,NJ3
28/12/1985,NJ3,vs,MTL8
01/01/1986,MTL2,vs,TOR3
03/01/1986,MTL7,vs,WPG3
04/01/1986,MTL6,vs,CGY5
06/01/1986,STL2,vs,MTL9
08/01/1986,BOS3,vs,MTL5
10/01/1986,MTL4,vs,NYR6
11/01/1986,EDM6,vs,MTL3
15/01/1986,WPG0,vs,MTL4
17/01/1986,MTL4,vs,BUF5
18/01/1986,NYI0,vs,MTL3
20/01/1986,MTL2,vs,QUE3
22/01/1986,MTL3,vs,CHI3
23/01/1986,MTL5,vs,MIN2
25/01/1986,TOR2,vs,MTL3
27/01/1986,BUF1,vs,MTL4
29/01/1986,QUE3,vs,MTL5
01/02/1986,BOS1,vs,MTL2
05/02/1986,MTL2,vs,QUE3
07/02/1986,MTL2,vs,WAS3
08/02/1986,MTL5,vs,DET3
10/02/1986,MIN4,vs,MTL3
13/02/1986,MTL3,vs,NJ4
15/02/1986,PHI3,vs,MTL5
17/02/1986,LA3,vs,MTL2
19/02/1986,WAS4,vs,MTL4
22/02/1986,HFD3,vs,MTL6
24/02/1986,MTL2,vs,EDM3
26/02/1986,MTL4,vs,VAN2
01/03/1986,MTL6,vs,LA4
04/03/1986,MTL3,vs,NYI6
06/03/1986,STL7,vs,MTL4
08/03/1986,BOS3,vs,MTL8
10/03/1986,HFD5,vs,MTL2
12/03/1986,VAN2,vs,MTL3
13/03/1986,MTL2,vs,BOS3
15/03/1986,CGY5,vs,MTL3
17/03/1986,QUE8,vs,MTL6
19/03/1986,MTL4,vs,WPG6
22/03/1986,MTL2,vs,STL3
26/03/1986,MTL0,vs,HFD3
27/03/1986,MTL3,vs,BOS3
29/03/1986,PIT3,vs,MTL4
02/04/1986,DET3,vs,MTL6
04/04/1986,MTL2,vs,BUF4
05/04/1986,BUF2,vs,MTL4
9/10/1986,MTL4,vs,TOR7
11/10/1986,EDM5,vs,MTL4
13/10/1986,MIN4,vs,MTL6
15/10/1986,MTL0,vs,BUF0
18/10/1986,WPG3,vs,MTL5
20/10/1986,WAS5,vs,MTL4
22/10/1986,MTL4,vs,DET3
25/10/1986,NYR3,vs,MTL3
27/10/1986,LA5,vs,MTL6
29/10/1986,BUF2,vs,MTL5
30/10/1986,MTL3,vs,BOS3
2/11/1986,MTL5,vs,VAN3
6/11/1986,MTL6,vs,LA4
8/11/1986,MTL3,vs,EDM4
9/11/1986,MTL0,vs,CGY3
12/11/1986,QUE3,vs,MTL4
15/11/1986,BUF2,vs,MTL4
17/11/1986,BOS2,vs,MTL3
19/11/1986,MTL4,vs,HFD1
20/11/1986,MTL3,vs,BOS1
22/11/1986,DET4,vs,MTL3
25/11/1986,MTL1,vs,QUE2
26/11/1986,MTL2,vs,PHI4
29/11/1986,HFD7,vs,MTL5
1/12/1986,WAS2,vs,MTL1
3/12/1986,STL3,vs,MTL4
5/12/1986,MTL3,vs,DET3
6/12/1986,MTL1,vs,WAS3
8/12/1986,CGY3,vs,MTL5
11/12/1986,NYR2,vs,MTL6
13/12/1986,BOS4,vs,MTL2
14/12/1986,MTL2,vs,NJ4
16/12/1986,MTL4,vs,STL2
19/12/1986,MTL2,vs,BUF3
20/12/1986,NJ2,vs,MTL5
22/12/1986,PIT4,vs,MTL4
26/12/1986,MTL1,vs,HFD1
27/12/1986,HFD2,vs,MTL6
30/12/1986,MTL3,vs,QUE6
31/12/1986,QUE1,vs,MTL4
03/01/1987,MTL3,vs,PIT6
05/01/1987,MTL2,vs,BOS1
07/01/1987,VAN3,vs,MTL2
10/01/1987,QUE2,vs,MTL5
12/01/1987,TOR1,vs,MTL2
14/01/1987,MTL3,vs,BUF3
15/01/1987,MTL3,vs,PHI6
17/01/1987,BUF2,vs,MTL4
19/01/1987,HFD5,vs,MTL4
21/01/1987,MTL1,vs,HFD3
22/01/1987,MTL3,vs,BOS7
24/01/1987,CHI1,vs,MTL3
26/01/1987,MTL3,vs,CHI2
27/01/1987,MTL1,vs,STL2
31/01/1987,LA3,vs,MTL5
03/02/1987,MTL1,vs,QUE4
04/02/1987,QUE3,vs,MTL4
07/02/1987,MTL1,vs,HFD3
14/02/1987,WPG2,vs,MTL5
16/02/1987,BOS3,vs,MTL7
18/02/1987,NYI1,vs,MTL1
21/02/1987,MTL5,vs,NYI6
23/02/1987,MIN4,vs,MTL3
25/02/1987,MTL3,vs,CHI3
28/02/1987,NJ2,vs,MTL3
03/03/1987,MTL4,vs,CGY2
06/03/1987,MTL1,vs,VAN4
07/03/1987,MTL3,vs,EDM5
09/03/1987,MTL5,vs,MIN4
11/03/1987,MTL1,vs,WPG2
14/03/1987,PHI3,vs,MTL3
16/03/1987,NYI0,vs,MTL3
20/03/1987,MTL3,vs,BUF2
21/03/1987,TOR4,vs,MTL9
24/03/1987,MTL4,vs,QUE3
28/03/1987,BUF3,vs,MTL6
29/03/1987,MTL4,vs,PIT1
01/04/1987,HFD2,vs,MTL3
04/04/1987,BOS1,vs,MTL3
05/04/1987,MTL8,vs,NYR2
8/10/1987,MTL2,vs,PHI2
10/10/1987,BUF3,vs,MTL6
12/10/1987,QUE5,vs,MTL2
16/10/1987,MTL3,vs,NJ4
17/10/1987,PIT2,vs,MTL3
19/10/1987,MIN1,vs,MTL5
21/10/1987,MTL10,vs,TOR3
23/10/1987,MTL3,vs,BUF5
24/10/1987,MTL3,vs,WAS2
26/10/1987,CGY5,vs,MTL3
28/10/1987,EDM1,vs,MTL3
30/10/1987,MTL5,vs,DET4
31/10/1987,BOS3,vs,MTL3
2/11/1987,STL4,vs,MTL6
4/11/1987,MTL4,vs,CHI4
7/11/1987,PHI4,vs,MTL5
9/11/1987,TOR1,vs,MTL3
11/11/1987,MTL0,vs,HFD0
12/11/1987,MTL2,vs,BOS3
14/11/1987,CHI0,vs,MTL3
16/11/1987,HFD3,vs,MTL3
18/11/1987,NYI2,vs,MTL5
21/11/1987,NJ1,vs,MTL2
23/11/1987,MTL3,vs,QUE4
25/11/1987,MTL6,vs,HFD5
27/11/1987,MTL2,vs,MIN4
28/11/1987,MTL7,vs,WPG3
30/11/1987,BOS4,vs,MTL6
2/12/1987,VAN3,vs,MTL3
5/12/1987,LA4,vs,MTL6
8/12/1987,MTL3,vs,NYI2
9/12/1987,MTL2,vs,NYR2
12/12/1987,DET3,vs,MTL5
16/12/1987,QUE4,vs,MTL5
18/12/1987,MTL2,vs,BUF2
19/12/1987,BUF2,vs,MTL1
23/12/1987,WAS2,vs,MTL2
26/12/1987,MTL4,vs,TOR2
28/12/1987,MTL3,vs,CGY9
29/12/1987,MTL4,vs,VAN1
02/01/1988,MTL2,vs,LA5
06/01/1988,BUF6,vs,MTL5
09/01/1988,PHI3,vs,MTL3
13/01/1988,BOS4,vs,MTL5
14/01/1988,MTL2,vs,BOS3
16/01/1988,NYR3,vs,MTL4
18/01/1988,EDM4,vs,MTL6
21/01/1988,STL4,vs,MTL1
23/01/1988,PIT4,vs,MTL3
24/01/1988,MTL5,vs,QUE3
27/01/1988,MTL4,vs,BUF1
29/01/1988,MTL3,vs,WAS4
30/01/1988,MTL6,vs,NYI2
01/02/1988,HFD4,vs,MTL5
03/02/1988,MTL5,vs,HFD2
04/02/1988,MTL3,vs,BOS7
06/02/1988,DET5,vs,MTL4
11/02/1988,MTL2,vs,NJ4
13/02/1988,HFD4,vs,MTL1
15/02/1988,MTL1,vs,NYR3
17/02/1988,BOS2,vs,MTL3
20/02/1988,QUE3,vs,MTL5
23/02/1988,MTL3,vs,QUE1
24/02/1988,VAN4,vs,MTL5
27/02/1988,WPG0,vs,MTL6
29/02/1988,MTL2,vs,QUE1
03/03/1988,MTL4,vs,STL2
05/03/1988,MTL7,vs,LA6
09/03/1988,MTL4,vs,EDM1
12/03/1988,HFD0,vs,MTL5
14/03/1988,MTL2,vs,MIN2
16/03/1988,MTL4,vs,WPG1
19/03/1988,CHI0,vs,MTL3
21/03/1988,CGY3,vs,MTL3
23/03/1988,QUE1,vs,MTL4
25/03/1988,MTL2,vs,PIT5
27/03/1988,MTL2,vs,HFD4
31/03/1988,MTL3,vs,BOS1
02/04/1988,BUF4,vs,MTL9
03/04/1988,MTL4,vs,BUF4
6/10/1988,MTL2,vs,BUF3
8/10/1988,MIN3,vs,MTL4
12/10/1988,QUE6,vs,MTL5
14/10/1988,MTL7,vs,NJ3
15/10/1988,MTL1,vs,NYI2
17/10/1988,TOR6,vs,MTL2
19/10/1988,HFD4,vs,MTL5
21/10/1988,MTL3,vs,BUF5
22/10/1988,BUF3,vs,MTL4
25/10/1988,MTL1,vs,BOS1
26/10/1988,MTL2,vs,DET4
29/10/1988,PIT5,vs,MTL4
1/11/1988,MTL5,vs,HFD3
2/11/1988,LA3,vs,MTL5
5/11/1988,WPG2,vs,MTL7
7/11/1988,STL3,vs,MTL3
9/11/1988,MTL6,vs,CHI6
11/11/1988,MTL3,vs,VAN1
13/11/1988,MTL3,vs,WPG7
16/11/1988,NYI4,vs,MTL5
17/11/1988,MTL5,vs,BOS2
19/11/1988,CHI3,vs,MTL5
21/11/1988,MTL4,vs,NYR2
23/11/1988,BOS0,vs,MTL2
24/11/1988,MTL3,vs,QUE5
26/11/1988,EDM5,vs,MTL7
30/11/1988,MTL6,vs,HFD3
1/12/1988,MTL2,vs,PHI2
3/12/1988,BUF2,vs,MTL3
5/12/1988,DET2,vs,MTL7
7/12/1988,MTL2,vs,MIN2
8/12/1988,MTL5,vs,STL1
10/12/1988,WAS0,vs,MTL0
12/12/1988,BOS1,vs,MTL3
15/12/1988,MTL4,vs,QUE6
17/12/1988,NYR3,vs,MTL6
19/12/1988,HFD1,vs,MTL2
21/12/1988,QUE4,vs,MTL6
22/12/1988,MTL4,vs,BOS2
27/12/1988,MTL3,vs,LA2
29/12/1988,MTL4,vs,CGY3
31/12/1988,MTL4,vs,EDM2
01/01/1989,MTL4,vs,VAN0
07/01/1989,BOS1,vs,MTL3
09/01/1989,MTL2,vs,DET3
11/01/1989,NJ0,vs,MTL1
12/01/1989,MTL5,vs,BOS3
14/01/1989,MTL5,vs,TOR3
18/01/1989,HFD1,vs,MTL3
19/01/1989,MTL4,vs,HFD6
21/01/1989,TOR3,vs,MTL4
23/01/1989,CGY3,vs,MTL1
27/01/1989,MTL2,vs,BUF4
28/01/1989,BUF1,vs,MTL2
31/01/1989,MTL5,vs,PIT1
02/02/1989,MTL6,vs,QUE1
04/02/1989,NYR5,vs,MTL7
11/02/1989,NJ4,vs,MTL5
13/02/1989,QUE3,vs,MTL2
16/02/1989,MTL7,vs,PHI4
18/02/1989,MTL4,vs,STL2
19/02/1989,MTL4,vs,CHI4
22/02/1989,WPG3,vs,MTL6
25/02/1989,BUF1,vs,MTL6
26/02/1989,VAN2,vs,MTL5
01/03/1989,MTL0,vs,EDM3
02/03/1989,MTL3,vs,CGY2
04/03/1989,MTL6,vs,HFD1
08/03/1989,WAS2,vs,MTL3
09/03/1989,MTL5,vs,QUE2
11/03/1989,HFD3,vs,MTL5
13/03/1989,NYI5,vs,MTL3
15/03/1989,LA2,vs,MTL5
17/03/1989,MTL1,vs,WAS4
18/03/1989,MTL7,vs,PIT2
22/03/1989,QUE0,vs,MTL8
25/03/1989,MIN1,vs,MTL1
27/03/1989,BOS2,vs,MTL5
30/03/1989,MTL4,vs,BUF2
01/04/1989,PHI2,vs,MTL2
5/10/1989,MTL4,vs,HFD1
7/10/1989,BUF1,vs,MTL5
9/10/1989,MTL0,vs,BOS2
11/10/1989,BOS2,vs,MTL4
13/10/1989,MTL4,vs,NJ3
14/10/1989,MTL1,vs,PIT2
16/10/1989,WAS4,vs,MTL3
18/10/1989,CGY1,vs,MTL2
20/10/1989,MTL2,vs,BUF6
21/10/1989,NJ5,vs,MTL4
23/10/1989,HFD2,vs,MTL3
26/10/1989,MTL3,vs,CHI5
28/10/1989,PIT1,vs,MTL5
29/10/1989,EDM4,vs,MTL5
31/10/1989,MTL3,vs,NYI0
2/11/1989,BUF4,vs,MTL3
4/11/1989,NYR2,vs,MTL3
6/11/1989,STL3,vs,MTL3
8/11/1989,MTL3,vs,NYR2
9/11/1989,MTL1,vs,STL1
11/11/1989,MTL4,vs,LA5
15/11/1989,WPG1,vs,MTL5
16/11/1989,MTL2,vs,BOS3
18/11/1989,TOR3,vs,MTL4
20/11/1989,CGY2,vs,MTL3
22/11/1989,MTL1,vs,PHI5
25/11/1989,BOS3,vs,MTL5
29/11/1989,QUE2,vs,MTL5
30/11/1989,MTL6,vs,QUE2
2/12/1989,HFD4,vs,MTL3
6/12/1989,MTL4,vs,MIN1
8/12/1989,MTL6,vs,WPG6
9/12/1989,MTL4,vs,TOR7
11/12/1989,LA2,vs,MTL2
13/12/1989,CHI3,vs,MTL1
16/12/1989,DET1,vs,MTL3
17/12/1989,MTL2,vs,NYR0
22/12/1989,MTL2,vs,BUF2
23/12/1989,PHI5,vs,MTL3
27/12/1989,MTL1,vs,VAN2
29/12/1989,MTL2,vs,EDM6
30/12/1989,MTL3,vs,CGY5
06/01/1990,BUF3,vs,MTL6
07/01/1990,VAN3,vs,MTL5
09/01/1990,MTL2,vs,QUE5
12/01/1990,MTL5,vs,NJ2
13/01/1990,PHI2,vs,MTL2
15/01/1990,MIN3,vs,MTL4
17/01/1990,NYI6,vs,MTL3
24/01/1990,QUE3,vs,MTL7
26/01/1990,MTL3,vs,WAS6
27/01/1990,MTL5,vs,TOR3
29/01/1990,BOS2,vs,MTL1
01/02/1990,MTL4,vs,BOS2
03/02/1990,BUF0,vs,MTL1
04/02/1990,HFD0,vs,MTL2
07/02/1990,MTL1,vs,BUF3
10/02/1990,QUE2,vs,MTL7
14/02/1990,VAN1,vs,MTL10
16/02/1990,MTL3,vs,BUF5
17/02/1990,HFD3,vs,MTL7
19/02/1990,MTL5,vs,DET5
22/02/1990,MTL6,vs,QUE5
24/02/1990,PIT1,vs,MTL11
25/02/1990,STL5,vs,MTL6
28/02/1990,MTL1,vs,HFD3
01/03/1990,MTL3,vs,BOS5
03/03/1990,MTL2,vs,MIN3
07/03/1990,MTL5,vs,LA2
10/03/1990,DET3,vs,MTL3
13/03/1990,MTL4,vs,NYI2
14/03/1990,EDM3,vs,MTL3
17/03/1990,CHI2,vs,MTL3
18/03/1990,QUE3,vs,MTL8
21/03/1990,MTL2,vs,WPG3
23/03/1990,MTL4,vs,WAS2
24/03/1990,MTL4,vs,HFD7
29/03/1990,MTL5,vs,QUE2
31/03/1990,BOS2,vs,MTL2
01/04/1990,MTL1,vs,HFD1
4/10/1990,MTL3,vs,BUF3
6/10/1990,BUF5,vs,MTL6
8/10/1990,HFD3,vs,MTL5
12/10/1990,MTL0,vs,NYR3
13/10/1990,MTL2,vs,HFD5
15/10/1990,WAS1,vs,MTL3
17/10/1990,MTL4,vs,BUF3
18/10/1990,MTL2,vs,DET5
20/10/1990,PHI5,vs,MTL3
23/10/1990,MTL5,vs,PIT4
24/10/1990,NYI2,vs,MTL8
27/10/1990,MTL0,vs,STL3
28/10/1990,MTL1,vs,CHI2
31/10/1990,MTL4,vs,HFD2
3/11/1990,DET2,vs,MTL5
4/11/1990,MIN2,vs,MTL2
7/11/1990,BOS2,vs,MTL0
10/11/1990,NJ1,vs,MTL3
11/11/1990,QUE4,vs,MTL5
13/11/1990,MTL3,vs,NJ6
15/11/1990,MTL1,vs,PHI4
17/11/1990,MTL1,vs,BOS1
19/11/1990,MTL5,vs,QUE2
24/11/1990,LA4,vs,MTL2
25/11/1990,WPG3,vs,MTL4
28/11/1990,BUF2,vs,MTL1
30/11/1990,MTL4,vs,WAS3
1/12/1990,CGY5,vs,MTL3
3/12/1990,HFD4,vs,MTL2
5/12/1990,MTL4,vs,HFD3
6/12/1990,MTL6,vs,BOS4
8/12/1990,BOS1,vs,MTL7
12/12/1990,MTL1,vs,TOR4
15/12/1990,MTL2,vs,WPG4
18/12/1990,MTL4,vs,QUE6
19/12/1990,QUE1,vs,MTL1
22/12/1990,NYR1,vs,MTL3
23/12/1990,MTL4,vs,PHI4
27/12/1990,MTL7,vs,VAN5
29/12/1990,MTL3,vs,LA2
31/12/1990,MTL2,vs,CGY7
02/01/1991,MTL3,vs,EDM0
05/01/1991,QUE0,vs,MTL3
06/01/1991,PIT3,vs,MTL6
09/01/1991,NYI3,vs,MTL4
12/01/1991,WAS1,vs,MTL4
13/01/1991,STL3,vs,MTL1
15/01/1991,MTL5,vs,MIN1
17/01/1991,MTL4,vs,STL2
23/01/1991,TOR3,vs,MTL7
26/01/1991,BUF1,vs,MTL4
27/01/1991,BOS3,vs,MTL1
30/01/1991,WPG4,vs,MTL8
31/01/1991,MTL2,vs,BOS5
02/02/1991,MTL3,vs,NYI3
04/02/1991,MIN3,vs,MTL5
06/02/1991,CHI8,vs,MTL3
07/02/1991,MTL5,vs,QUE1
09/02/1991,NYR4,vs,MTL6
13/02/1991,BOS7,vs,MTL4
15/02/1991,MTL2,vs,BUF2
16/02/1991,HFD2,vs,MTL1
20/02/1991,MTL3,vs,HFD5
23/02/1991,TOR3,vs,MTL3
27/02/1991,MTL3,vs,DET5
01/03/1991,MTL7,vs,VAN1
02/03/1991,MTL3,vs,EDM1
04/03/1991,MTL2,vs,CGY3
06/03/1991,MTL5,vs,CHI3
09/03/1991,VAN2,vs,MTL4
10/03/1991,LA4,vs,MTL4
12/03/1991,MTL4,vs,PIT4
14/03/1991,MTL2,vs,BOS3
16/03/1991,BUF4,vs,MTL6
17/03/1991,EDM4,vs,MTL2
20/03/1991,MTL2,vs,BUF3
23/03/1991,NJ3,vs,MTL3
25/03/1991,HFD2,vs,MTL3
30/03/1991,QUE3,vs,MTL4
31/03/1991,MTL1,vs,QUE4
3/10/1991,TOR3,vs,MTL4
5/10/1991,NYR2,vs,MTL1
8/10/1991,MTL2,vs,HFD2
10/10/1991,MTL4,vs,DET1
12/10/1991,MTL6,vs,BOS0
14/10/1991,HFD4,vs,MTL3
16/10/1991,BUF1,vs,MTL5
18/10/1991,MTL1,vs,BUF3
19/10/1991,MTL1,vs,PHI0
23/10/1991,QUE2,vs,MTL3
24/10/1991,MTL5,vs,QUE0
26/10/1991,PIT1,vs,MTL4
30/10/1991,WPG1,vs,MTL6
1/11/1991,MTL5,vs,BUF1
2/11/1991,BUF0,vs,MTL5
4/11/1991,NJ2,vs,MTL3
6/11/1991,MTL4,vs,NYR1
8/11/1991,MTL2,vs,NJ3
9/11/1991,CHI2,vs,MTL4
11/11/1991,WAS4,vs,MTL2
14/11/1991,MTL2,vs,HFD2
16/11/1991,PHI3,vs,MTL1
18/11/1991,EDM0,vs,MTL1
21/11/1991,MTL2,vs,QUE5
23/11/1991,QUE3,vs,MTL5
25/11/1991,BOS3,vs,MTL4
27/11/1991,MTL1,vs,WAS3
29/11/1991,MTL4,vs,BOS5
30/11/1991,MTL2,vs,HFD3
4/12/1991,VAN3,vs,MTL0
5/12/1991,MTL5,vs,NYI4
7/12/1991,CGY1,vs,MTL5
9/12/1991,MTL4,vs,TOR1
12/12/1991,MTL2,vs,BOS5
14/12/1991,BUF2,vs,MTL4
16/12/1991,STL2,vs,MTL4
19/12/1991,MTL4,vs,CHI6
21/12/1991,HFD2,vs,MTL3
22/12/1991,BOS2,vs,MTL3
26/12/1991,MTL4,vs,QUE1
29/12/1991,MTL3,vs,EDM1
31/12/1991,MTL2,vs,CGY3
04/01/1992,MTL1,vs,SJ0
08/01/1992,BOS2,vs,MTL3
11/01/1992,HFD2,vs,MTL3
13/01/1992,CGY2,vs,MTL2
15/01/1992,MTL2,vs,MIN5
16/01/1992,MTL6,vs,STL6
23/01/1992,MTL3,vs,BOS1
25/01/1992,BUF4,vs,MTL3
26/01/1992,HFD1,vs,MTL3
29/01/1992,NJ4,vs,MTL3
31/01/1992,MTL3,vs,BUF5
01/02/1992,DET3,vs,MTL4
04/02/1992,MTL3,vs,VAN5
05/02/1992,MTL1,vs,EDM2
08/02/1992,MTL4,vs,TOR6
10/02/1992,VAN3,vs,MTL8
12/02/1992,SJ1,vs,MTL6
15/02/1992,QUE4,vs,MTL4
17/02/1992,MIN0,vs,MTL8
19/02/1992,MTL2,vs,HFD2
22/02/1992,PIT1,vs,MTL2
23/02/1992,QUE3,vs,MTL3
26/02/1992,MTL4,vs,MIN1
28/02/1992,MTL3,vs,SJ3
29/02/1992,MTL3,vs,LA5
03/03/1992,MTL4,vs,NYI3
07/03/1992,NYI2,vs,MTL8
08/03/1992,DET1,vs,MTL4
11/03/1992,MTL4,vs,QUE5
14/03/1992,LA2,vs,MTL5
16/03/1992,MTL1,vs,NYR4
18/03/1992,PHI4,vs,MTL3
21/03/1992,STL3,vs,MTL3
25/03/1992,MTL2,vs,WPG2
27/03/1992,MTL3,vs,WAS4
28/03/1992,MTL3,vs,PIT6
12/04/1992,MTL1,vs,BUF3
15/04/1992,BOS4,vs,MTL4
6/10/1992,MTL5,vs,HFD1
8/10/1992,MTL3,vs,OTT5
10/10/1992,PIT3,vs,MTL3
11/10/1992,MTL2,vs,BUF8
15/10/1992,MTL2,vs,PIT5
17/10/1992,MIN1,vs,MTL8
19/10/1992,STL2,vs,MTL6
21/10/1992,SJ4,vs,MTL8
23/10/1992,MTL3,vs,NYR3
24/10/1992,MTL7,vs,PHI6
28/10/1992,TB3,vs,MTL4
31/10/1992,NYR3,vs,MTL4
2/11/1992,WPG1,vs,MTL2
4/11/1992,MTL4,vs,DET3
7/11/1992,DET1,vs,MTL5
9/11/1992,CGY2,vs,MTL5
11/11/1992,MTL8,vs,NJ3
14/11/1992,PHI4,vs,MTL3
16/11/1992,BOS3,vs,MTL6
17/11/1992,MTL5,vs,OTT3
19/11/1992,MTL3,vs,QUE4
21/11/1992,OTT1,vs,MTL3
23/11/1992,WAS1,vs,MTL1
25/11/1992,MTL6,vs,HFD1
28/11/1992,VAN6,vs,MTL5
30/11/1992,BUF0,vs,MTL3
3/12/1992,MTL3,vs,BOS4
5/12/1992,MTL3,vs,WPG2
6/12/1992,MTL0,vs,CHI2
8/12/1992,MTL5,vs,LA5
12/12/1992,BOS1,vs,MTL5
13/12/1992,MTL5,vs,NYR10
16/12/1992,QUE5,vs,MTL1
17/12/1992,MTL8,vs,QUE3
19/12/1992,BUF2,vs,MTL4
21/12/1992,HFD5,vs,MTL2
23/12/1992,NYI6,vs,MTL2
27/12/1992,MTL2,vs,VAN5
29/12/1992,MTL6,vs,EDM3
31/12/1992,MTL3,vs,CGY5
02/01/1993,MTL5,vs,LA5
04/01/1993,SJ1,vs,MTL4
05/01/1993,MTL2,vs,SJ1
09/01/1993,TOR5,vs,MTL4
10/01/1993,MTL7,vs,HFD5
13/01/1993,HFD3,vs,MTL7
14/01/1993,MTL5,vs,QUE3
16/01/1993,NYR0,vs,MTL3
20/01/1993,NJ2,vs,MTL3
22/01/1993,MTL2,vs,NJ6
23/01/1993,MTL0,vs,TOR4
25/01/1993,BOS2,vs,MTL3
27/01/1993,HFD6,vs,MTL5
30/01/1993,OTT3,vs,MTL5
31/01/1993,PHI4,vs,MTL6
03/02/1993,LA2,vs,MTL7
09/02/1993,MTL5,vs,NYI3
11/02/1993,MTL0,vs,PHI0
13/02/1993,MTL4,vs,OTT1
17/02/1993,BOS5,vs,MTL2
20/02/1993,OTT4,vs,MTL5
21/02/1993,EDM3,vs,MTL4
23/02/1993,MTL5,vs,STL1
26/02/1993,MTL6,vs,BUF4
27/02/1993,BUF4,vs,MTL8
01/03/1993,MTL5,vs,BOS2
03/03/1993,MTL1,vs,TB3
06/03/1993,MTL3,vs,MIN4
10/03/1993,NYI1,vs,MTL5
11/03/1993,MTL2,vs,BOS5
13/03/1993,QUE5,vs,MTL2
18/03/1993,MTL5,vs,QUE2
20/03/1993,CHI2,vs,MTL6
22/03/1993,BUF8,vs,MTL3
24/03/1993,MTL6,vs,HFD5
25/03/1993,MTL0,vs,BOS2
27/03/1993,OTT3,vs,MTL4
31/03/1993,QUE6,vs,MTL2
02/04/1993,MTL0,vs,WAS4
03/04/1993,MTL3,vs,NYI2
07/04/1993,MTL3,vs,PIT4
10/04/1993,BOS5,vs,MTL1
12/04/1993,WAS3,vs,MTL2
13/04/1993,MTL3,vs,BUF2
6/10/1993,HFD3,vs,MTL4
7/10/1993,MTL1,vs,PIT2
9/10/1993,BUF4,vs,MTL7
11/10/1993,MTL1,vs,BOS1
13/10/1993,MTL3,vs,HFD4
16/10/1993,QUE5,vs,MTL2
18/10/1993,MTL4,vs,QUE2
20/10/1993,DAL2,vs,MTL5
23/10/1993,ANA1,vs,MTL4
26/10/1993,MTL2,vs,NJ0
28/10/1993,MTL3,vs,NYR3
30/10/1993,TOR2,vs,MTL5
3/11/1993,TB0,vs,MTL1
6/11/1993,CGY4,vs,MTL3
10/11/1993,FLA3,vs,MTL1
13/11/1993,OTT3,vs,MTL2
15/11/1993,MTL4,vs,OTT2
17/11/1993,EDM1,vs,MTL3
18/11/1993,NYI5,vs,MTL1
20/11/1993,PIT2,vs,MTL2
23/11/1993,MTL4,vs,NYR5
24/11/1993,MTL2,vs,PHI9
27/11/1993,LA0,vs,MTL4
1/12/1993,OTT6,vs,MTL3
3/12/1993,MTL2,vs,WAS2
4/12/1993,MTL8,vs,BOS1
6/12/1993,VAN3,vs,MTL4
8/12/1993,NJ4,vs,MTL2
11/12/1993,WAS5,vs,MTL3
14/12/1993,MTL1,vs,TB1
15/12/1993,MTL3,vs,FLA3
18/12/1993,DET1,vs,MTL8
22/12/1993,NYI5,vs,MTL3
23/12/1993,MTL0,vs,BUF5
27/12/1993,MTL5,vs,STL2
29/12/1993,MTL3,vs,EDM6
31/12/1993,MTL5,vs,CGY2
02/01/1994,MTL3,vs,VAN2
04/01/1994,MTL2,vs,SJ2
05/01/1994,MTL4,vs,QUE0
08/01/1994,NYR2,vs,MTL3
10/01/1994,WPG2,vs,MTL4
12/01/1994,NJ2,vs,MTL3
14/01/1994,MTL2,vs,NYI5
15/01/1994,FLA5,vs,MTL2
17/01/1994,WAS1,vs,MTL3
19/01/1994,BOS3,vs,MTL3
24/01/1994,MTL3,vs,FLA8
26/01/1994,MTL3,vs,HFD0
29/01/1994,BUF3,vs,MTL2
30/01/1994,PHI4,vs,MTL5
02/02/1994,HFD2,vs,MTL9
04/02/1994,MTL4,vs,WAS0
05/02/1994,MTL4,vs,OTT3
07/02/1994,MTL4,vs,PIT1
09/02/1994,NYR3,vs,MTL4
11/02/1994,MTL1,vs,BUF5
12/02/1994,QUE2,vs,MTL5
17/02/1994,MTL3,vs,TB4
19/02/1994,PIT1,vs,MTL4
21/02/1994,MTL7,vs,PHI8
23/02/1994,SJ1,vs,MTL3
26/02/1994,MTL3,vs,TOR0
28/02/1994,MTL3,vs,LA3
02/03/1994,MTL5,vs,ANA2
06/03/1994,MTL2,vs,DAL2
09/03/1994,STL2,vs,MTL7
10/03/1994,MTL4,vs,QUE4
12/03/1994,PHI4,vs,MTL4
14/03/1994,BOS4,vs,MTL5
16/03/1994,CHI3,vs,MTL5
19/03/1994,QUE2,vs,MTL5
23/03/1994,MTL1,vs,WPG3
24/03/1994,MTL5,vs,CHI5
26/03/1994,MTL3,vs,BOS6
28/03/1994,OTT2,vs,MTL3
29/03/1994,MTL2,vs,NJ5
01/04/1994,MTL2,vs,NYI5
